time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-11T18:21:22.060Z,38.077,-119.0838333,9.5,1.69,md,32,42,0.1328,0.2,nc,nc73900056,2023-06-13T00:32:14.389Z,"14km NNE of Lee Vining, CA",earthquake,0.43,1.62,0.17,23,reviewed,nc,nc
2023-06-11T18:18:03.370Z,38.7993317,-122.7535019,2.67,0.76,md,7,171,0.005021,0.01,nc,nc73900046,2023-06-11T18:46:13.618Z,"2km N of The Geysers, CA",earthquake,0.61,1.35,0.04,8,automatic,nc,nc
2023-06-11T18:07:09.990Z,33.1428333,-116.5276667,8.67,1.69,ml,58,32,0.08512,0.22,ci,ci40483448,2023-06-11T18:17:42.290Z,"10km NE of Julian, CA",earthquake,0.25,0.85,0.159,24,reviewed,ci,ci
2023-06-11T18:04:45.430Z,34.0411667,-117.0018333,13.16,0.99,ml,26,96,0.07568,0.12,ci,ci40483440,2023-06-11T20:13:18.466Z,"4km ENE of Yucaipa, CA",earthquake,0.21,0.52,0.118,13,reviewed,ci,ci
2023-06-11T17:50:42.490Z,38.0506667,-122.2146667,8.16,1.04,md,28,50,0.04286,0.13,nc,nc73900031,2023-06-13T22:23:20.775Z,"0km SW of Crockett, CA",earthquake,0.3,0.48,0.138,18,reviewed,nc,nc
2023-06-11T17:40:47.850Z,35.366,-98.08333333,6.7,1.64,ml,38,83,0.07288569734,0.34,ok,ok2023ljmz,2023-06-13T15:17:01.785Z,"13 km WSW of Union City, Oklahoma",earthquake,,0.7,0.2,6,reviewed,ok,ok
2023-06-11T17:11:44.090Z,38.7811667,-122.708,1.97,0.24,md,10,128,0.006768,0.04,nc,nc71130609,2023-06-12T21:46:14.440Z,"2km WNW of Anderson Springs, CA",earthquake,0.46,0.97,0.185,3,reviewed,nc,nc
2023-06-11T17:11:02.930Z,40.2186667,-121.1793333,0.23,2.3,md,26,44,0.03893,0.09,nc,nc73900021,2023-06-13T00:04:15.238Z,"0km NW of Almanor, CA",earthquake,0.28,0.37,0.179,41,reviewed,nc,nc
2023-06-11T16:52:58.329Z,62.7538,-149.3785,0.9,1.7,ml,,,,0.7,ak,ak0237g6wfew,2023-06-11T16:55:19.547Z,"50 km NE of Chase, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-11T16:49:35.030Z,38.8370018,-122.7939987,2.34,0.53,md,8,118,0.003181,0.02,nc,nc73900016,2023-06-11T17:15:13.037Z,"6km WNW of Cobb, CA",earthquake,0.55,1.6,0.32,9,automatic,nc,nc
2023-06-11T16:32:24.750Z,38.8284988,-122.7946701,-0.64,0.69,md,12,61,0.01046,0.01,nc,nc73900006,2023-06-11T16:50:13.900Z,"6km W of Cobb, CA",earthquake,0.18,1,0.26,11,automatic,nc,nc
2023-06-11T16:24:36.250Z,35.3655,-98.089,6.84,1.53,ml,42,55,0.07648499104,0.38,ok,ok2023ljkm,2023-06-13T14:20:07.721Z,"13 km WSW of Union City, Oklahoma",earthquake,,0.8,0.23,4,reviewed,ok,ok
2023-06-11T16:13:07.040Z,36.5145,-121.0898333,7.37,1.09,md,14,115,0.04703,0.08,nc,nc73899996,2023-06-13T22:13:13.701Z,"5km ESE of Pinnacles, CA",earthquake,0.33,1.03,0.112,11,reviewed,nc,nc
2023-06-11T16:11:18.231Z,61.3435,-146.7883,27.5,1.7,ml,,,,0.65,ak,ak0237g6njyn,2023-06-11T16:12:59.927Z,"33 km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-11T16:08:29.665Z,64.9598,-146.0627,10.5,2.4,ml,,,,0.88,ak,ak0237g6mxp2,2023-06-11T16:54:46.040Z,"39 km ENE of Pleasant Valley, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-11T15:52:19.450Z,35.7006667,-121.1448333,7.55,0.84,md,18,128,0.0197,0.06,nc,nc73899991,2023-06-13T23:53:31.880Z,"8km NNE of San Simeon, CA",earthquake,0.31,0.33,0.24,9,reviewed,nc,nc
2023-06-11T15:49:00.970Z,33.9115,-116.7685,17.7,1.52,ml,52,27,0.01316,0.19,ci,ci40483376,2023-06-11T18:13:29.471Z,"2km ESE of Cabazon, CA",earthquake,0.2,0.49,0.131,26,reviewed,ci,ci
2023-06-11T15:41:10.695Z,64.9843,-146.0869,5.2,1.9,ml,,,,0.64,ak,ak0237g68j99,2023-06-11T15:43:08.053Z,"38 km ENE of Pleasant Valley, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-11T15:39:29.010Z,38.8296661,-122.8010025,1.89,0.73,md,13,60,0.009456,0.02,nc,nc73899986,2023-06-11T18:20:12.442Z,"7km W of Cobb, CA",earthquake,0.29,0.74,0.23,13,automatic,nc,nc
2023-06-11T15:38:07.156Z,62.639,-150.3187,67.7,1.5,ml,,,,0.51,ak,ak0237g67vu3,2023-06-11T15:39:46.016Z,"Central Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-06-11T15:25:12.970Z,44.6526667,-110.4333333,2.37,1.15,md,7,136,0.08195,0.2,uu,uu60541986,2023-06-12T16:22:02.160Z,"41 km SSE of Mammoth, Wyoming",earthquake,0.57,5.75,0.407,4,reviewed,uu,uu
2023-06-11T15:13:25.110Z,38.8421669,-122.8763351,2.02,0.78,md,13,126,0.006402,0.02,nc,nc73899976,2023-06-11T17:54:12.277Z,"13km NW of The Geysers, CA",earthquake,0.62,0.77,0.25,15,automatic,nc,nc
2023-06-11T14:50:33.410Z,38.840332,-122.8253326,1.42,0.74,md,7,107,0.008119,0.01,nc,nc73899971,2023-06-11T17:28:13.121Z,"9km WNW of Cobb, CA",earthquake,0.71,2.35,0.17,8,automatic,nc,nc
2023-06-11T14:49:25.880Z,38.8261681,-122.7956696,2.56,0.96,md,7,113,0.01159,0.01,nc,nc73899966,2023-06-11T17:01:13.107Z,"6km W of Cobb, CA",earthquake,0.91,2.5,0.26,9,automatic,nc,nc
2023-06-11T14:48:42.150Z,38.779335,-122.7576675,1.51,0.64,md,8,140,0.01067,0.02,nc,nc73899961,2023-06-11T16:35:17.943Z,"0km NNW of The Geysers, CA",earthquake,0.8,0.79,0.19,8,automatic,nc,nc
2023-06-11T14:40:47.220Z,34.2316667,-117.4963333,8.55,0.87,ml,20,66,0.01174,0.17,ci,ci40483360,2023-06-11T18:27:01.683Z,"3km S of Lytle Creek, CA",earthquake,0.28,0.46,0.177,3,reviewed,ci,ci
2023-06-11T14:37:14.210Z,38.7815018,-122.7576675,1.55,0.94,md,11,100,0.01646,0.03,nc,nc73899956,2023-06-11T16:08:14.630Z,"0km NNW of The Geysers, CA",earthquake,0.29,0.71,0.35,11,automatic,nc,nc
2023-06-11T14:32:20.304Z,65.572,-144.4798,13.5,5,ml,,,,0.82,ak,ak0237g5l70e,2023-06-14T14:42:29.299Z,"14 km E of Central, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-06-11T14:23:48.576Z,60.7312,-146.6772,17.2,1.8,ml,,,,0.65,ak,ak0237g5jbop,2023-06-11T14:56:16.291Z,"14 km S of Tatitlek, Alaska",earthquake,,0.1,,,automatic,ak,ak
2023-06-11T14:15:31.850Z,34.0216667,-117.506,18.01,1.43,ml,48,59,0.04339,0.2,ci,ci40483344,2023-06-11T18:18:32.870Z,"2km WNW of Glen Avon, CA",earthquake,0.28,0.45,0.233,30,reviewed,ci,ci
2023-06-11T14:11:12.040Z,58.2271666666667,-155.114166666667,5.65,0.86,ml,8,100,,0.11,av,av91921776,2023-06-11T16:43:10.540Z,"83 km NNW of Karluk, Alaska",earthquake,0.35,0.87,0.355210518129214,8,reviewed,av,av
2023-06-11T13:54:39.560Z,38.7958336,-122.7581635,1.87,0.76,md,11,85,0.004935,0.04,nc,nc73899951,2023-06-11T15:42:16.460Z,"2km N of The Geysers, CA",earthquake,0.34,0.86,0.25,11,automatic,nc,nc
2023-06-11T13:49:23.500Z,38.8190002,-122.822998,2.81,0.71,md,7,73,0.01026,0.02,nc,nc73899946,2023-06-11T15:16:14.326Z,"7km NW of The Geysers, CA",earthquake,0.75,1.61,0.27,8,automatic,nc,nc
2023-06-11T13:35:06.180Z,19.236499786377,-155.401840209961,31.4300003051758,1.83000004,md,36,154,,0.109999999,hv,hv73448762,2023-06-11T13:38:19.120Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.65,0.839999974,1.80999994,6,automatic,hv,hv
2023-06-11T13:34:25.970Z,34.1398333,-116.7288333,6.2,0.97,ml,28,54,0.1213,0.15,ci,ci40483328,2023-06-12T15:15:56.792Z,"17km NW of Morongo Valley, CA",earthquake,0.2,0.74,0.111,11,reviewed,ci,ci
2023-06-11T13:23:49.100Z,33.9743333,-117.784,5.27,1.77,ml,76,32,0.03721,0.19,ci,ci40483312,2023-06-12T15:12:02.420Z,"3km SW of Chino Hills, CA",earthquake,0.14,0.31,0.177,65,reviewed,ci,ci
2023-06-11T13:22:46.501Z,39.6135,-119.977,5.8,1.6,ml,14,111.89,0.014,0.1025,nn,nn00861118,2023-06-12T02:03:50.147Z,"7 km S of Cold Springs, Nevada",earthquake,,1.1,0.1,7,reviewed,nn,nn
2023-06-11T13:08:47.368Z,-56.9287,147.6131,10,5.8,mww,47,75,6.848,0.73,us,us7000k7u0,2023-06-12T13:12:17.041Z,"west of Macquarie Island",earthquake,6.77,1.759,0.098,10,reviewed,us,us
2023-06-11T12:55:45.842Z,62.2575,-151.1301,69.7,1.7,ml,,,,0.42,ak,ak0237g4jb6g,2023-06-11T12:57:36.728Z,"Central Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-06-11T12:48:56.120Z,40.209,-121.1718333,4.47,2.46,md,24,62,0.04363,0.07,nc,nc73899941,2023-06-13T04:43:49.040Z,"1km SSE of Almanor, CA",earthquake,0.22,0.34,0.173,52,reviewed,nc,nc
2023-06-11T12:47:01.884Z,-7.416,120.2871,399.853,4.4,mb,54,50,2.28,0.94,us,us7000k7tx,2023-06-11T13:02:05.040Z,"127 km NNE of Labuan Bajo, Indonesia",earthquake,6.55,7.124,0.084,41,reviewed,us,us
2023-06-11T12:44:01.610Z,19.1319999694824,-155.408004760742,31.75,1.86000001,md,45,180,,0.119999997,hv,hv73448742,2023-06-11T12:47:19.200Z,"Hawaii region, Hawaii",earthquake,0.75,0.899999976,1.25999999,10,automatic,hv,hv
2023-06-11T12:38:13.620Z,45.9553333333333,-110.916,4.99,0.64,ml,8,125,0.2664,0.11,mb,mb90017768,2023-06-12T20:06:57.710Z,"5 km W of Sedan, Montana",earthquake,0.37,8.47,0.209246336827717,4,reviewed,mb,mb
2023-06-11T12:35:40.710Z,33.9821667,-116.812,19.17,1,ml,34,84,0.07208,0.15,ci,ci40483280,2023-06-12T14:59:02.099Z,"8km NNW of Cabazon, CA",earthquake,0.19,0.47,0.099,17,reviewed,ci,ci
2023-06-11T12:25:38.663Z,24.2047,122.4863,51.676,4.7,mwr,65,74,0.546,0.57,us,us7000k7tt,2023-06-11T12:54:16.861Z,"Taiwan region",earthquake,3.01,5.652,0.065,23,reviewed,us,us
2023-06-11T12:17:24.110Z,38.8149986,-122.8131638,3.11,1.09,md,24,47,0.008725,0.05,nc,nc73899936,2023-06-11T14:35:18.084Z,"6km NW of The Geysers, CA",earthquake,0.24,0.49,0.19,26,automatic,nc,nc
2023-06-11T12:13:49.429Z,62.2524,-153.3453,3.8,1.4,ml,,,,0.69,ak,ak0237g4abdq,2023-06-11T12:16:47.270Z,"99 km SSE of Nikolai, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-06-11T12:09:56.667Z,60.2772,-151.1564,48,2.9,ml,,,,0.47,ak,ak0237g49h2q,2023-06-11T14:55:32.740Z,"Kenai Peninsula, Alaska",earthquake,,1.1,,,automatic,ak,ak
2023-06-11T12:07:50.590Z,35.9308333,-120.4786667,4.42,0.91,md,32,55,0.01681,0.1,nc,nc73899931,2023-06-13T07:08:13.697Z,"6km NW of Parkfield, CA",earthquake,0.24,0.36,0.167,13,reviewed,nc,nc
2023-06-11T11:58:15.344Z,61.2081,-146.2423,20,1.9,ml,,,,0.61,ak,ak0237g3ygda,2023-06-11T11:59:59.705Z,"10 km NNE of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-11T11:54:31.161Z,63.2193,-149.8444,99.3,1.5,ml,,,,0.43,ak,ak0237g3xmq4,2023-06-11T11:56:17.495Z,"48 km WSW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-06-11T11:49:49.270Z,33.9356667,-117.9361667,9.32,0.82,ml,26,117,0.01418,0.2,ci,ci40483264,2023-06-12T14:53:41.351Z,"1km ENE of La Habra, CA",earthquake,0.34,0.48,0.264,10,reviewed,ci,ci
2023-06-11T11:36:59.630Z,42.2595,104.6619,10,4.6,mb,43,45,5.708,0.49,us,us7000k7tj,2023-06-11T11:59:10.040Z,"146 km S of Dalandzadgad, Mongolia",earthquake,6.12,1.862,0.082,44,reviewed,us,us
2023-06-11T11:34:53.294Z,-6.2008,150.6882,10,5.2,mb,44,67,4.728,0.61,us,us7000k7ti,2023-06-11T11:54:39.040Z,"94 km SE of Kimbe, Papua New Guinea",earthquake,7.78,1.732,0.043,180,reviewed,us,us
2023-06-11T11:24:37.670Z,36.513,-121.0915,6.77,0.88,md,10,117,0.04634,0.05,nc,nc73899921,2023-06-13T22:01:14.624Z,"5km ESE of Pinnacles, CA",earthquake,0.38,0.85,0.31,9,reviewed,nc,nc
2023-06-11T11:19:43.220Z,58.1921666666667,-155.276,4.53,0.87,ml,5,223,,0.05,av,av91921416,2023-06-11T15:46:56.900Z,"Alaska Peninsula",earthquake,0.59,0.83,0.1364184143129,5,reviewed,av,av
2023-06-11T11:16:41.420Z,58.2303333333333,-155.12,1.66,0.41,ml,5,170,,0.11,av,av91921411,2023-06-11T15:44:24.980Z,"Alaska Peninsula",earthquake,0.37,1.88,0.289588561797542,5,reviewed,av,av
2023-06-11T11:06:35.640Z,19.3645,-155.411833333333,9.14,1.98,ml,48,37,,0.12,hv,hv73448717,2023-06-12T22:19:56.350Z,"19 km NNE of Pāhala, Hawaii",earthquake,0.28,0.45,0.147704033969833,11,reviewed,hv,hv
2023-06-11T10:59:05.940Z,39.3791667,-123.317,5.37,1.58,md,21,65,0.02341,0.09,nc,nc73899916,2023-06-13T04:14:12.820Z,"5km SE of Willits, CA",earthquake,0.18,0.44,0.201,24,reviewed,nc,nc
2023-06-11T10:55:59.060Z,38.8311653,-122.8570023,2.36,0.92,md,18,95,0.003616,0.05,nc,nc73899911,2023-06-11T12:24:17.237Z,"11km NW of The Geysers, CA",earthquake,0.29,0.52,0.3,18,automatic,nc,nc
2023-06-11T10:54:52.496Z,37.0072,-117.3745,6,1.4,ml,18,158.19,0.013,0.1752,nn,nn00861114,2023-06-12T18:28:52.338Z,"55 km W of Beatty, Nevada",earthquake,,1.8,0.24,8,reviewed,nn,nn
2023-06-11T10:47:27.990Z,36.0001667,-120.5623333,3.27,1.59,md,39,46,0.02281,0.09,nc,nc73899906,2023-06-13T08:01:13.045Z,"16km NW of Parkfield, CA",earthquake,0.17,0.24,0.257,29,reviewed,nc,nc
2023-06-11T10:46:54.960Z,58.1915,-155.292333333333,2.57,0.74,ml,6,187,,0.06,av,av91921311,2023-06-11T15:31:15.320Z,"85 km NW of Karluk, Alaska",earthquake,0.45,0.43,0.224663654347562,6,reviewed,av,av
2023-06-11T10:41:12.310Z,33.397,-116.3795,3.33,0.89,ml,30,59,0.1318,0.23,ci,ci40483240,2023-06-11T13:46:57.360Z,"16km N of Borrego Springs, CA",earthquake,0.38,1.18,0.151,23,reviewed,ci,ci
2023-06-11T10:30:35.310Z,58.1735,-155.3415,1.96,1.49,ml,8,210,,0.17,av,av91921261,2023-06-11T15:25:17.850Z,"85 km NW of Karluk, Alaska",earthquake,0.56,0.86,0.378351145361369,8,reviewed,av,av
2023-06-11T10:30:05.140Z,40.2263333,-121.1698333,4.74,2.47,md,32,47,0.02838,0.11,nc,nc73899901,2023-06-13T05:01:09.040Z,"1km NNE of Almanor, CA",earthquake,0.22,0.39,0.183,52,reviewed,nc,nc
2023-06-11T10:26:51.330Z,37.5975,-118.7883333,4.6,0.91,md,17,187,0.03324,0.04,nc,nc73899896,2023-06-13T21:51:16.559Z,"10km WNW of Toms Place, CA",earthquake,0.53,0.34,0.104,16,reviewed,nc,nc
2023-06-11T10:26:46.890Z,34.5418333,-118.8836667,18.8,0.95,ml,20,61,0.06811,0.24,ci,ci40483232,2023-06-12T14:38:50.981Z,"16km N of Fillmore, CA",earthquake,0.45,0.72,0.068,7,reviewed,ci,ci
2023-06-11T10:20:33.258Z,39.6097,-119.965,6.4,0.9,ml,9,120.48,0.004,0.1045,nn,nn00861111,2023-06-12T18:13:16.685Z,"7 km S of Cold Springs, Nevada",earthquake,,1.4,0.34,4,reviewed,nn,nn
2023-06-11T10:19:13.800Z,18.0151666666667,-66.7768333333333,14.21,2.07,md,10,168,0.01479,0.08,pr,pr71413033,2023-06-11T10:39:11.710Z,"Puerto Rico region",earthquake,0.38,0.83,0.0438401996170046,5,reviewed,pr,pr
2023-06-11T10:16:18.654Z,39.6151,-119.9686,6.6,1.6,ml,24,67.99,0.01,0.1485,nn,nn00861109,2023-06-12T02:03:48.982Z,"7 km S of Cold Springs, Nevada",earthquake,,0.9,0.5,6,reviewed,nn,nn
2023-06-11T10:07:14.122Z,61.0085,-150.7159,41.7,2.1,ml,,,,0.27,ak,ak0237g3235g,2023-06-11T10:09:03.770Z,"9 km N of Point Possession, Alaska",earthquake,,1.2,,,automatic,ak,ak
2023-06-11T09:54:45.153Z,42.5322,141.9165,123.267,6.2,mww,152,20,1.056,0.54,us,us7000k7su,2023-06-13T22:39:03.353Z,"18 km WSW of Biratori, Japan",earthquake,5.82,3.582,0.032,94,reviewed,us,us
2023-06-11T09:50:19.920Z,58.2413333333333,-155.052333333333,3.35,0.74,ml,9,114,,0.22,av,av91921121,2023-06-11T15:11:10.570Z,"Alaska Peninsula",earthquake,0.49,1.07,0.247021228409694,9,reviewed,av,av
2023-06-11T09:30:09.510Z,36.4573333333333,-89.5391666666667,8.54,1.24,md,12,89,0.06473,0.07,nm,nm60528626,2023-06-13T13:12:02.540Z,"southeastern Missouri",earthquake,0.48,1.01,0.126358619935812,9,reviewed,nm,nm
2023-06-11T09:29:57.490Z,36.4596666666667,-89.5415,0.91,0.83,md,8,178,0.06571,0.28,nm,nm60500838,2023-06-13T13:52:02.100Z,"southeastern Missouri",earthquake,0.74,0.51,0.0431776190977089,6,reviewed,nm,nm
2023-06-11T09:28:01.900Z,33.9615,-117.0128333,17.5,0.92,ml,30,95,0.04816,0.15,ci,ci40483216,2023-06-12T14:34:45.962Z,"5km SE of Calimesa, CA",earthquake,0.27,0.57,0.137,9,reviewed,ci,ci
2023-06-11T09:12:38.840Z,38.7785,-122.7188333,1.85,0.37,md,16,78,0.01297,0.03,nc,nc73899876,2023-06-12T18:47:45.378Z,"2km W of Anderson Springs, CA",earthquake,0.28,0.49,0.235,9,reviewed,nc,nc
2023-06-11T09:00:44.190Z,58.1745,-155.3355,3.16,1.03,ml,4,251,,0.07,av,av91920941,2023-06-11T15:00:12.010Z,"85 km NW of Karluk, Alaska",earthquake,0.71,2.75,0.259854170595489,4,reviewed,av,av
2023-06-11T08:58:44.870Z,53.3711666666667,-168.066,-1,-0.82,ml,6,190,,0.26,av,av91920936,2023-06-11T14:57:50.160Z,"71 km NE of Nikolski, Alaska",earthquake,0.85,1.13,0.270100749304932,7,reviewed,av,av
2023-06-11T08:54:04.630Z,58.1761666666667,-155.362833333333,1.85,1.08,ml,5,258,,0.08,av,av91107253,2023-06-11T14:52:25.910Z,"86 km NW of Karluk, Alaska",earthquake,0.47,0.87,0.274194457555667,5,reviewed,av,av
2023-06-11T08:53:46.660Z,58.1758333333333,-155.365666666667,3.79,1.16,ml,7,213,,0.2,av,av91920921,2023-06-11T14:49:29.300Z,"86 km NW of Karluk, Alaska",earthquake,0.65,1.28,0.255291379788647,7,reviewed,av,av
2023-06-11T08:52:38.636Z,61.739,-150.5561,4.5,1.4,ml,,,,0.78,ak,ak0237g24x1z,2023-06-11T08:54:31.725Z,"21 km N of Susitna, Alaska",earthquake,,1,,,automatic,ak,ak
2023-06-11T08:50:38.754Z,65.9052,-147.0864,0,1.2,ml,,,,0.3,ak,ak0237g24hmr,2023-06-11T08:52:16.592Z,"52 km SSE of Beaver, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-11T08:49:42.420Z,58.247,-155.063666666667,4.1,0.21,ml,6,160,,0.18,av,av91920901,2023-06-11T14:45:15.830Z,"83 km NNW of Karluk, Alaska",earthquake,0.5,1.07,0.225971204049805,6,reviewed,av,av
2023-06-11T08:36:54.846Z,31.61425581,-104.2095669,6.131567383,2.3,ml,31,67,0.07433679358,0.2,tx,tx2023livb,2023-06-13T16:16:28.171Z,"51 km NW of Toyah, Texas",earthquake,0.9824326612,0.9970716986,0.1,19,reviewed,tx,tx
2023-06-11T08:27:02.410Z,58.2343333333333,-155.185166666667,4.34,0.52,ml,6,132,,0.21,av,av91920836,2023-06-11T14:38:16.560Z,"85 km NNW of Karluk, Alaska",earthquake,0.56,0.65,0.140182897398791,6,reviewed,av,av
2023-06-11T08:23:38.817Z,55.5229,-158.7736,16.6,2.5,ml,,,,0.13,ak,ak0237g1ypax,2023-06-11T08:25:34.203Z,"49 km SSE of Perryville, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-11T08:22:55.660Z,33.5315,-116.6846667,9.24,1.03,ml,45,32,0.05545,0.16,ci,ci40483208,2023-06-11T13:48:00.260Z,"3km SSW of Anza, CA",earthquake,0.17,0.38,0.227,27,reviewed,ci,ci
2023-06-11T08:13:34.700Z,38.8149986,-122.8011703,4.76,0.78,md,7,167,0.008384,0.01,nc,nc73899861,2023-06-11T08:46:14.988Z,"6km NW of The Geysers, CA",earthquake,1.42,4.58,0.05,8,automatic,nc,nc
2023-06-11T08:10:23.070Z,19.1774997711182,-155.481002807617,33.9099998474121,1.94,ml,46,76,,0.109999999,hv,hv73448627,2023-06-11T08:15:53.890Z,"2 km S of Pāhala, Hawaii",earthquake,0.57,0.660000026,5.27,5,automatic,hv,hv
2023-06-11T07:42:36.090Z,34.4598333,-117.954,8.73,0.9,ml,18,76,0.01093,0.1,ci,ci40483200,2023-06-11T13:47:00.862Z,"7km SW of Pearblossom, CA",earthquake,0.24,0.37,0.129,19,reviewed,ci,ci
2023-06-11T07:41:05.641Z,40.1334,40.9546,10,4.3,mb,52,57,0.369,0.72,us,us7000k7sb,2023-06-14T17:58:21.886Z,"23 km NNW of Ilıca, Turkey",earthquake,5.64,1.959,0.116,21,reviewed,us,us
2023-06-11T07:29:18.370Z,58.2506666666667,-155.065166666667,4.12,0.94,ml,10,110,,0.19,av,av91920626,2023-06-11T14:28:43.610Z,"84 km NNW of Karluk, Alaska",earthquake,0.44,0.77,0.190366592646093,10,reviewed,av,av
2023-06-11T07:20:57.896Z,67.4526,-164.0943,10,2.7,mb_lg,24,205,0.755,0.44,us,us7000k7sa,2023-06-11T08:21:31.040Z,"35 km SSE of Kivalina, Alaska",earthquake,2.98,2.01,0.193,7,reviewed,us,us
2023-06-11T07:15:57.580Z,58.2448333333333,-155.055666666667,4.96,0.19,ml,4,164,,0.13,av,av91920571,2023-06-11T14:22:40.140Z,"83 km NNW of Karluk, Alaska",earthquake,0.48,0.8,0.285516230474392,4,reviewed,av,av
2023-06-11T07:05:15.300Z,36.0213333,-120.588,0.37,0.47,md,18,112,0.04332,0.1,nc,nc73899856,2023-06-13T23:51:31.612Z,"20km NW of Parkfield, CA",earthquake,0.22,0.54,0.392,7,reviewed,nc,nc
2023-06-11T06:57:08.560Z,38.8353333,-122.789,2.15,0.22,md,11,71,0.003246,0.01,nc,nc73899851,2023-06-13T21:39:16.464Z,"6km WNW of Cobb, CA",earthquake,0.36,0.89,0.419,11,reviewed,nc,nc
2023-06-11T06:53:32.550Z,33.479,-116.5055,13.78,0.45,ml,24,93,0.08004,0.15,ci,ci40483176,2023-06-12T14:27:26.920Z,"18km ESE of Anza, CA",earthquake,0.24,0.49,0.151,9,reviewed,ci,ci
2023-06-11T06:51:48.133Z,-2.9793,136.648,50.039,5,mww,86,55,4.077,0.62,us,us7000k7s6,2023-06-11T07:08:27.040Z,"134 km ENE of Nabire, Indonesia",earthquake,7.91,6.923,0.098,10,reviewed,us,us
2023-06-11T06:36:50.240Z,-24.1423,-67.1026,219.632,4.3,mb,18,87,1.542,0.57,us,us7000k7s0,2023-06-11T08:09:08.040Z,"80 km W of San Antonio de los Cobres, Argentina",earthquake,11.46,18.533,0.217,6,reviewed,us,us
2023-06-11T06:36:19.276Z,-5.7393,102.9267,31.384,4.8,mb,46,185,1.37,0.68,us,us7000k7s1,2023-06-11T06:54:05.040Z,"192 km S of Pagar Alam, Indonesia",earthquake,9.5,6.713,0.097,33,reviewed,us,us
2023-06-11T06:35:32.140Z,17.997,-66.8668333333333,11.42,2.04,md,9,130,0.02483,0.18,pr,pr71413013,2023-06-11T06:47:35.090Z,"1 km SSE of Palomas, Puerto Rico",earthquake,0.54,0.72,0.134679685512216,4,reviewed,pr,pr
2023-06-11T06:33:33.520Z,37.5516667,-118.8258333,-0.44,0.85,md,13,287,0.03838,0.03,nc,nc73899846,2023-06-11T17:36:12.168Z,"13km W of Toms Place, CA",earthquake,0.97,0.57,0.205,12,reviewed,nc,nc
2023-06-11T06:23:39.230Z,36.747,-121.4365,11.31,0.95,md,18,113,0.01905,0.08,nc,nc73899841,2023-06-12T18:44:44.743Z,"10km SW of Ridgemark, CA",earthquake,0.46,0.3,0.257,22,reviewed,nc,nc
2023-06-11T06:17:41.800Z,37.5341667,-118.8135,-1.39,0.67,md,16,203,0.05713,0.12,nc,nc73899836,2023-06-12T18:38:14.040Z,"12km WSW of Toms Place, CA",earthquake,1.97,0.54,0.248,14,reviewed,nc,nc
2023-06-11T06:16:56.439Z,35.3695,-98.09,7.1,1.83,ml,76,54,0.07378552076,0.33,ok,ok2023liql,2023-06-12T21:34:06.232Z,"13 km W of Union City, Oklahoma",earthquake,,0.5,0.18,10,reviewed,ok,ok
2023-06-11T06:15:23.840Z,58.2441666666667,-155.081,4.18,0.86,ml,8,100,,0.07,av,av91920391,2023-06-11T14:09:47.770Z,"83 km NNW of Karluk, Alaska",earthquake,0.26,0.55,0.264991924112219,8,reviewed,av,av
2023-06-11T06:12:42.190Z,37.5493333,-118.8198333,0.2,1.59,md,19,222,0.04129,0.04,nc,nc73899831,2023-06-14T03:39:14.674Z,"12km W of Toms Place, CA",earthquake,0.65,1.05,0.198,20,reviewed,nc,nc
2023-06-11T06:05:04.650Z,58.23,-155.155166666667,-1.13,0.33,ml,5,147,,0.06,av,av91920351,2023-06-11T06:14:59.030Z,"84 km NNW of Karluk, Alaska",earthquake,0.42,4.56,0.14707396498772,6,reviewed,av,av
2023-06-11T05:49:29.590Z,19.4976666666667,-155.444166666667,1.31,1.84,md,30,111,,0.14,hv,hv73448537,2023-06-12T23:00:44.330Z,"Hawaii region, Hawaii",earthquake,0.23,0.61,0.0784205355543912,9,reviewed,hv,hv
2023-06-11T05:44:06.600Z,51.8651666666667,-177.918166666667,6.47,1.21,ml,4,178,,0.08,av,av91920301,2023-06-11T06:00:23.390Z,"88 km W of Adak, Alaska",earthquake,0.47,1.06,0.180811528717849,4,reviewed,av,av
2023-06-11T05:36:34.875Z,61.5654,-151.2696,12.3,1.2,ml,,,,0.46,ak,ak0237g096hr,2023-06-11T05:38:46.300Z,"Southern Alaska",earthquake,,1,,,automatic,ak,ak
